id,lead_key,phone,business_name,state,suburb,address,sector_level_1,sector_level_2,sector_level_3,merchant_size_estimate,location_tier,google_rating,google_rating_count
2313856,L_61293634466,61293634466,The French Riviera Sweet Foods,NSW,Sydney,20 Cross Street 2028 Sydney - Double Bay,F&B,Cafe & Dessert,Ice Cream Shop,Large,High,,
2312911,L_61280655408,61280655408,Little Darling,NSW,Darlinghurst,"1/ 235 Victoria St Darlinghurst, Sydney NSW 2010",F&B,Dine-in Restaurant,Restaurants,Large,High,,
2312944,L_61280959016,61280959016,Gourmet Cakes Sydney,NSW,Sydney,"PO Box 489 Glebe, Sydney NSW 2037",F&B,Cafe & Dessert,Cake Shops,Large,High,,
2313288,L_61292238806,61292238806,O Organic Produce,NSW,Sydney,7 Hunter St Sydney NSW 2000,F&B,Dine-in Restaurant,Cafe,Large,High,,
2313354,L_61292380888,61292380888,Verandah Restaurant,NSW,Sydney,60 Castlereagh St Sydney NSW 2000,F&B,Dine-in Restaurant,Restaurants,Large,High,,
1015843,L_61296891112,61296891112,Nonna Maria's Place,NSW,Parramatta,"56 Phillip St,Parramatta,NSW,2150",Restaurant,Takeaways,Italian restaurant,Large,High,,
2312890,L_61280064974,61280064974,Rushcutters Bay Park,NSW,Sydney,New Beach Road 2027 Sydney - Darling Point,F&B,Quick-Service / Takeaway,Fast Food,Large,High,,
2312939,L_61280948101,61280948101,Sprout Wholefood,NSW,Sydney,272 Willoughby Road 2065 Sydney - Naremburn,F&B,Dine-in Restaurant,Restaurant,Large,High,,
2313033,L_61283763011,61283763011,Boba Squad,NSW,Sydney,2 Oxford Street 2121 Sydney,F&B,Cafe & Dessert,Ice Cream Shop,Large,High,,
2313116,L_61288361312,61288361312,Club Parramatta,NSW,Parramatta,Macquarie Street 2150 Sydney - Parramatta,F&B,Quick-Service / Takeaway,Fast Food,Large,High,,
2313165,L_61290468460,61290468460,Dead Ringer,NSW,Surry Hills,"413 Bourke St, Surry Hills, New South Wales, 2010, Australia",F&B,Others,Food  drink,Large,High,,
2313216,L_61292110853,61292110853,Harbour St City Convenience Store,NSW,Haymarket,Shop 5/ 78 Harbour Street Haymarket NSW 2000,F&B,Others,Food,Large,High,,
2313298,L_61292311038,61292311038,Minx Bar & resteraunt,NSW,Sydney,72 Pitt St Sydney NSW 2000,F&B,Dine-in Restaurant,Restaurants,Large,High,,
2312838,L_61246089260,61246089260,Iron Spokes Brewing,NSW,Sydney,7 Maxwell Place 2567 Sydney - Narellan,F&B,Dine-in Restaurant,Brasserie,Large,High,,
2313001,L_61282835897,61282835897,Cozy Gelato,NSW,Sydney,23 Railway Parade 2217 Sydney - Kogarah,F&B,Cafe & Dessert,Ice Cream Shop,Large,High,,
2313171,L_61290681321,61290681321,The Hub Burger Bar,NSW,Sydney,185 Broadway 2007 Sydney - Ultimo,F&B,Dine-in Restaurant,Restaurant,Large,High,,
2313312,L_61292316126,61292316126,Pausa Laneway,NSW,Sydney,Shp301/ 5b Pitt St Sydney NSW 2000,F&B,Dine-in Restaurant,Cafe,Large,High,,
2313344,L_61292338170,61292338170,Food Station,NSW,Sydney,Shop 2/ 108 Elizabeth Street Sydney NSW 2000,F&B,Others,Food,Large,High,,
2313680,L_61293105550,61293105550,O-Reo Cafe,NSW,Sydney,"U 1/ 414 Botany Rd Alexandria, Sydney NSW 2015",F&B,Dine-in Restaurant,Cafe,Large,High,,
2312852,L_61247322833,61247322833,Sun Masamune,NSW,Sydney,29 Cassola Place 2750 Sydney - Penrith,F&B,Dine-in Restaurant,Brasserie,Large,High,,
2312868,L_61272262118,61272262118,Hunter Street,NSW,Sydney,Hunter Street 2000 Sydney,F&B,Quick-Service / Takeaway,Fast Food,Large,High,,
2313118,L_61288725264,61288725264,M&N'S Chicken And Grill,NSW,Parramatta,71 George Street 2150 Sydney - Parramatta,F&B,Quick-Service / Takeaway,Fast Food,Large,High,,
1006272,L_61292812668,61292812668,Masaka,NSW,Ultimo,"163 Broad Way,Ultimo,NSW,2007",Restaurant,Restaurants,Japanese restaurant,Large,High,,
2312900,L_61280347216,61280347216,Yoganic Frozen Yogurt & Cafe,NSW,Sydney,9 Monash Avenue 2213 Sydney - East Hills,F&B,Cafe & Dessert,Ice Cream Shop,Large,High,,
994615,L_61292113952,61292113952,3's Co Pty Ltd,NSW,Surry Hills,"373 Riley St, SURRY HILLS, NSW, 2010",Restaurant,Sportswear - Womens Manufacturing &/or Distributors,Fast food restaurant,Large,High,,
2313237,L_61292119059,61292119059,Galanga Rice & Noodle Bar,NSW,Sydney,109 Foveaux Street Sydney NSW 2000,F&B,Dine-in Restaurant,Restaurant,Large,High,,
2313247,L_61292122258,61292122258,Mr Mo,NSW,Surry Hills,"168 Campbell St Surry Hills, Sydney NSW 2010",F&B,Dine-in Restaurant,Cafe,Large,High,,
2313659,L_61292997797,61292997797,Espresso @ Westpac,NSW,Sydney,Westpac Bldg 275 Kent St Sydney NSW 2000,F&B,Dine-in Restaurant,Cafe,Large,High,,
2313662,L_61292998911,61292998911,CBD Restaurant,NSW,Sydney,75 York Street Sydney NSW 2000,F&B,Dine-in Restaurant,Restaurant,Large,High,,
997481,L_61293321855,61293321855,Green Grill,NSW,Darlinghurst,"79 Stanley St, DARLINGHURST, NSW, 2010",Restaurants & Bistros,Restaurants & Bistros,Restaurant,Large,High,,
2313836,L_61293610690,61293610690,Sparkle Cupcakery,NSW,Surry Hills,"132A Foveaux St Surry Hills, Sydney NSW 2010",F&B,Cafe & Dessert,Cake Shops,Large,High,,
2314085,L_61295561430,61295561430,The Sportfactor,NSW,Sydney,572 Princes Highway 2216 Sydney - Rockdale,F&B,Cafe & Dessert,Ice Cream Shop,Large,High,,
1030467,L_61297488610,61297488610,Cafe Gateway,NSW,Parramatta,"Unit 8/ 63 Parramatta Rd, AUBURN, NSW, 2144",Food & Beverage,Cafes & Snack bars,Restaurant,Large,High,,
2312904,L_61280417093,61280417093,Hyungsuck Kim,NSW,Sydney,29 Willoughby Road 2065 Sydney,F&B,Cafe & Dessert,Ice Cream Shop,Large,High,,
2312917,L_61280687770,61280687770,Oven Cafe,NSW,St Leonards,"33 Chandos St, St Leonards, New South Wales, 2065, Australia",F&B,Others,Food  drink,Large,High,,
2312927,L_61280842092,61280842092,Euston Cafe,NSW,Sydney,"Shp1/ 215 Euston St Alexandria, Sydney NSW 2015",F&B,Dine-in Restaurant,Cafe,Large,High,,
2313252,L_61292126599,61292126599,Smash Pilpel,NSW,Surry Hills,94 Cooper Street 2010 Sydney - Surry Hills,F&B,Cafe & Dessert,Ice Cream Shop,Large,High,,
2313273,L_61292217313,61292217313,Frezon Cafe Bar,NSW,Sydney,10 Bond Street Sydney NSW 2000,F&B,Dine-in Restaurant,cafe,Large,High,,
2312959,L_61282105124,61282105124,Wellston Seafood,NSW,Sydney,"3/ 566 Gardeners Rd Alexandria, Sydney NSW 2015",F&B,Dine-in Restaurant,Restaurants,Large,High,,
2313123,L_61289039807,61289039807,Riley Street Cafe & Wine,NSW,Surry Hills,"222 Riley Surry Hills, Sydney NSW 2010",F&B,Dine-in Restaurant,Cafe,Large,High,,
2313133,L_61289646051,61289646051,Daily Bites,NSW,Sydney,338 Darling Street 2041 Sydney - Balmain East,F&B,Quick-Service / Takeaway,Fast Food,Large,High,,
2313366,L_61292412570,61292412570,Song Kebabs & Crepes,NSW,Sydney,Shop 20 Australia Square Sydney NSW 2000,F&B,Dine-in Restaurant,Restaurant,Large,High,,
2314117,L_61295674273,61295674273,United Brothers,NSW,Sydney,6 Gipps Street 2207 Sydney - Bardwell Valley,F&B,Cafe & Dessert,Ice Cream Shop,Large,High,,
2314986,L_61416787895,61416787895,Old School Kafey,NSW,Haymarket,"459 Pitt St, Haymarket NSW 2000",F&B,Cafe & Dessert,Ice cream shop,Large,High,,
2312934,L_61280849291,61280849291,Indian Grocery House,NSW,Chatswood,Ground Floor/ 24 Thomas Street Chatswood NSW 2067,F&B,Others,Food,Large,High,,
2313024,L_61283540929,61283540929,Waytogo Espresso,NSW,Darlinghurst,"The Park Aprt 32a Oxford St Darlinghurst, Sydney NSW 2010",F&B,Dine-in Restaurant,Cafe,Large,High,,
2313299,L_61292311146,61292311146,Wrapz Express,NSW,Sydney,"Shop 6, Martin Place Shopping Circle, 39 Castlereigh St Sydney NSW 2000",F&B,Quick-Service / Takeaway,Takeaway,Large,High,,
2313536,L_61292790011,61292790011,Il Centro Espresso Bar,NSW,Sydney,Shp 2/ 50 King St Sydney NSW 2000,F&B,Dine-in Restaurant,Cafe,Large,High,,
2313728,L_61293310608,61293310608,Misschu,NSW,Darlinghurst,"Shop 1/ 150 Bourke St Darlinghurst, Sydney NSW 2010",F&B,Dine-in Restaurant,Cafe,Large,High,,
990920,L_61296998977,61296998977,Jazushi,NSW,Surry Hills,"145 Devonshire St, SURRY HILLS, NSW, 2010",Restaurants & Bistros,Restaurants & Bistros,,Large,High,,
991406,L_61411726532,61411726532,Cold As Ice Vending,NSW,Sydney,"16A Lake View Pde, SYDNEY CBD, NSW, 2000",Restaurant,"Valves, Equipment, Machinery & Service",Ice cream  frozen yogurt,Large,High,,
1040819,L_61248216111,61248216111,Ultimate Horse Shop The,NSW,Sydney,"29 Sydney Rd, GOULBURN, NSW, 2580",Food Retailers,Grain & Produce Retailers,,Large,High,,
2313141,L_61289719733,61289719733,Made in Shanghai,NSW,Sydney,32 Lime St Sydney NSW 2000,F&B,Dine-in Restaurant,Restaurants,Large,High,,
2313332,L_61292328077,61292328077,Chrysler Cafe Bar Group,NSW,Sydney,60 Martin Pl Sydney NSW 2000,F&B,Dine-in Restaurant,Cafe,Large,High,,
2313643,L_61292991431,61292991431,Governors Pleasure The,NSW,Sydney,64 Clarence St Sydney NSW 2000,F&B,Dine-in Restaurant,Restaurants,Large,High,,
2313676,L_61293104224,61293104224,Fat Angel Bar and Dine,NSW,Surry Hills,"512 Elizabeth St, Surry Hills, New South Wales, 2010, Australia",F&B,Others,Food  drink,Large,High,,
2313700,L_61293190748,61293190748,Prasits Thai Northside Takeaway,NSW,Surry Hills,415 Crown Street Surry Hills NSW 2010,F&B,Dine-in Restaurant,Restaurant,Large,High,,
2313715,L_61293256777,61293256777,Meat,NSW,Sydney,Shop 20 Sydney Market Plaza Sydney NSW 2000,F&B,Others,Food,Large,High,,
2314061,L_61295521638,61295521638,ROLL’D TRAMSHEDS,NSW,Sydney,"Tenancy 17, 1 Dalgal Way Forest Lodge, Sydney NSW 2037",F&B,Dine-in Restaurant,Restaurants,Large,High,,
2249134,L_61407857663,61407857663,Blossom Roll and Bowl,NSW,Haymarket,"827-837 George St, Haymarket NSW 2000, Australia",F&B,Dine-in Restaurant,Vietnamese restaurant,Large,High,,
2285847,L_61414108884,61414108884,Milk Flower (Haymarket),NSW,Haymarket,"25 Dixon Street, Haymarket, NSW 2000",F&B,Cafe & Dessert,Bubble tea Ice cream and frozen yoghurt Juice and smoothies,Large,High,,
2313214,L_61292110428,61292110428,Centennial Gourmet Cafe,NSW,Surry Hills,"Shp7/ 300 Elizabeth St Surry Hills, Sydney NSW 2010",F&B,Dine-in Restaurant,Cafe,Large,High,,
2313340,L_61292334937,61292334937,Cafe Courtyard,NSW,Sydney,19 Martin Pl Sydney NSW 2000,F&B,Dine-in Restaurant,Cafe,Large,High,,
1042177,L_61297644988,61297644988,Moraitis Wholesale NSW Pty Ltd,NSW,Sydney,"Stands 54-55,A Block Sydney Markets, HOMEBUSH, NSW, 2140",Fruit & Vegetables,Fruit & Vegetables - Wholesale,,Large,High,,
1308104,L_61415702079,61415702079,Pho Van Restaurant,NSW,Ultimo,"84 Mountain St, Ultimo NSW 2007, Australia",F&B,Dine-in Restaurant,Wok restaurant,Large,High,,
2312895,L_61280214317,61280214317,Bar Nosh,NSW,Sydney,"110 Swanson St Erskineville, Sydney NSW 2043",F&B,Dine-in Restaurant,Cafe,Large,High,,
1047194,L_61283641580,61283641580,Vintage Cellars Surry Hills,NSW,Surry Hills,"Surry Hills Shopping Centre, Cnr Cleveland and Baptist St, Surry Hills, NSW 2010",Food and Beverages,Alcoholic Beverages,Beer wine  spirits,Large,High,,
2313360,L_61292402200,61292402200,Morsul,NSW,Sydney,1 Macquarie St Sydney NSW 2000,F&B,Dine-in Restaurant,Restaurants,Large,High,,
829548,L_61293874143,61293874143,Octasmart,NSW,Bondi Junction,"209 Oxford St, Bondi Junction NSW 2022, Australia",F&B,Cafe & Dessert,Cafes Greenacre,Large,High,,
2314041,L_61295435588,61295435588,K&s Refrigeration,NSW,Sydney,9 Caley Place 2234 Sydney - Barden Ridge,F&B,Cafe & Dessert,Ice Cream Shop,Large,High,,
2283436,L_61464255555,61464255555,Huamoom Thai Market (Haymarket),NSW,Haymarket,"429b Pitt Street, Haymarket, NSW 2000",F&B,Dine-in Restaurant,Thai Comfort Food Snacks,Large,High,,
2313067,L_61285900592,61285900592,Little Gem Cafe,NSW,Sydney,1 Moree Street 2072 Sydney,F&B,Dine-in Restaurant,Restaurant,Large,High,,
2310210,L_61292110665,61292110665,Single O Surry Hills,NSW,Surry Hills,"60/64 Reservoir St, Surry Hills NSW 2010, Australia",F&B,CafÃ© & Dessert,Coffee shop,Large,High,,
2246858,L_61292124253,61292124253,Sydney Cakery,NSW,Surry Hills,"Suite 1/242 Elizabeth St, Surry Hills NSW 2010, Australia",F&B,Cafe & Dessert,Cake shop,Large,High,,
1041124,L_61292127453,61292127453,Savoy International Pty Ltd,NSW,Haymarket,"76 Ultimo Rd, HAYMARKET, NSW, 2000",Food Retailers,Cake & Pastry Retailers,,Large,High,,
2313263,L_61292211644,61292211644,GG Espresso,NSW,Sydney,Level 1/ 175 Pitt St Sydney NSW 2000,F&B,Dine-in Restaurant,Cafe,Large,High,,
2313351,L_61292352188,61292352188,360 Bar & Dining Room,NSW,Sydney,162 Golden Valley Dr Sydney NSW 2000,F&B,Dine-in Restaurant,Restaurants,Large,High,,
1019757,L_61292380611,61292380611,Bar Pronto,NSW,Sydney,"Shop 2/ 72 Pitt St, Sydney, NSWCafes SydneyCafe Sydney",Food & Dining,Cafes Sydney,,Large,High,,
2313528,L_61292690162,61292690162,Mio Espresso,NSW,Sydney,Sydney NSW 2000,F&B,Cafe & Dessert,Coffee Shops,Large,High,,
2314066,L_61295523331,61295523331,Sushi Garden Young Green Group Pty Ltd,NSW,Sydney,"147 Glebe Point Rd Glebe, Sydney NSW 2037",F&B,Dine-in Restaurant,Restaurants,Large,High,,
2307819,L_61425244477,61425244477,Teddy Black Espresso Bar,NSW,Parramatta,"Level 5/1-3 Fitzwilliam St, Parramatta NSW 2150, Australia",F&B,CafÃ© & Dessert,Cafe,Large,High,,
2313002,L_61282967296,61282967296,Cruising Restaurants Of Sydney,NSW,Sydney,King Street Wharf 5 Sydney NSW 2000,F&B,Dine-in Restaurant,Restaurants,Large,High,,
2310626,L_61283222008,61283222008,The Rook,NSW,Sydney,"level 7/56-58 York St, Sydney NSW 2000, Australia",F&B,Bar / Pub / Nightlife,Bar,Large,High,,
2313262,L_61292210777,61292210777,Deliziosa,NSW,Sydney,"Shop 6.17, MLC Food Court, Martin Pl Sydney NSW 2000",F&B,Dine-in Restaurant,Cafe,Large,High,,
2313336,L_61292331088,61292331088,Indochine Cafe,NSW,Sydney,"Shop 14, 111 Elizabeth St Sydney NSW 2000",F&B,Dine-in Restaurant,Cafe,Large,High,,
1032881,L_61292672666,61292672666,Easy Way,NSW,Sydney,"Shop 1 605-609 George St, SYDNEY CBD, NSW, 2000",Food and Beverage Retail,Coffee Products Retail,Restaurant,Large,High,,
2314126,L_61295694269,61295694269,Leichhardt Quality Meats,NSW,Parramatta,327 Parramatta Road Leichhardt NSW 2040,F&B,Others,Food,Large,High,,
1011351,L_61296985131,61296985131,Vini,NSW,Surry Hills,"3/118 Devonshire Street (Via Holt Street), Surry Hills, NSW 2010",Restaurant,Restaurants,Yelp 16 Â· Italian restaurant,Large,High,,
1003936,L_61296988550,61296988550,Chickens Plus Surry Hills,NSW,Surry Hills,"118 Devonshire St,Surry Hills,NSW,2010",Restaurants,Takeaways,Restaurant,Large,High,,
989983,L_61418210029,61418210029,Specialty Seafoods Pty Ltd,NSW,Waterloo,"11 Murray St, WATERLOO, NSW, 2017",Restaurant,Fish & Seafoods - Distributors,Seafood restaurant,Large,High,,
2312834,L_61245780791,61245780791,Tucker Box Hotel Company,NSW,Sydney,200 George Street 2000 Sydney,F&B,Dine-in Restaurant,Restaurant,Large,High,,
2312941,L_61280958188,61280958188,Bellingen Gelato,NSW,Sydney,688 Darling Street 2039 Sydney - Rozelle,F&B,Cafe & Dessert,Ice Cream Shop,Large,High,,
2313028,L_61283569933,61283569933,Chatkhara Thai,NSW,Darlinghurst,"24 Flinders St Darlinghurst, Sydney NSW 2010",F&B,Dine-in Restaurant,Restaurants,Large,High,,
2313213,L_61292110289,61292110289,Toast Cafe At News,NSW,Surry Hills,"2 Holt St Surry Hills, Sydney NSW 2010",F&B,Dine-in Restaurant,Cafe,Large,High,,
2313281,L_61292230315,61292230315,Jurlique Westfield Sydney,NSW,Sydney,188 Pitt Street 2000 Sydney,F&B,Quick-Service / Takeaway,Fast Food,Large,High,,
2313517,L_61292678612,61292678612,Cafe Belvedere,NSW,Surry Hills,"160 Goulburn St Surry Hills, Sydney NSW 2010",F&B,Dine-in Restaurant,Cafe,Large,High,,
2313639,L_61292990556,61292990556,Pure Grind Cafe,NSW,Sydney,Shp2/ 225 Clarence St Sydney NSW 2000,F&B,Dine-in Restaurant,Cafe,Large,High,,
2313809,L_61293600133,61293600133,Pie Face,NSW,Darlinghurst,"Shp4/ 113 Oxford St Darlinghurst, Sydney NSW 2010",F&B,Cafe & Dessert,Cake Shops,Large,High,,
2313866,L_61293681685,61293681685,Andersen's of Denmark (Australia),NSW,Sydney,119 Koola Avenue 2071 Sydney,F&B,Cafe & Dessert,Ice Cream Shop,Large,High,,
1019020,L_61294113453,61294113453,Derrico Pty Ltd,NSW,Chatswood,"Shp 234/ 1 Katherine St, Chatswood, NSWCafes ChatswoodCafe Chatswood",Food & Drink,Cafes Chatswood,Food,Large,High,,
2314046,L_61295462697,61295462697,Magical Moments,NSW,Sydney,689 Princes Highway 2221 Sydney - Blakehurst,F&B,Cafe & Dessert,Ice Cream Shop,Large,High,,
910154,L_61405472615,61405472615,Phone Exchange,NSW,Sydney,"Wynyard Place, Shop C0.39, Wnyyard Train Station, 301 George St, Sydney NSW 2000, Australia",F&B,Cafe & Dessert,Cafes Casula,Large,High,,
2312839,L_61246204170,61246204170,Nazzi'S Charcoal Chicken & Kebabs,NSW,Sydney,2 Thomas Rose Drive 2560 Sydney - Rosemeadow,F&B,Quick-Service / Takeaway,Fast Food,Large,High,,
2312841,L_61246250042,61246250042,El Gustos Ristorante,NSW,Sydney,18 Broughton Street 2560 Sydney,F&B,Quick-Service / Takeaway,Fast Food,Large,High,,
2312843,L_61246258815,61246258815,Hathairat Chotiwanich,NSW,Sydney,6 Old Leumeah Road 2560 Sydney - Leumeah,F&B,Quick-Service / Takeaway,Fast Food,Large,High,,
2312943,L_61280958733,61280958733,Lotus Heng Heng,NSW,Sydney,12 O Sydney NSW 2000,F&B,Dine-in Restaurant,Restaurants,Large,High,,
2313021,L_61283540059,61283540059,Kaya Bar Sydney Pty Ltd,NSW,Darlinghurst,"96 Oxford St Darlinghurst, Sydney NSW 2010",F&B,Dine-in Restaurant,Restaurants,Large,High,,
2287166,L_61285934957,61285934957,SOUL Dining,NSW,Surry Hills,"204 Devonshire Street, Surry Hills NSW",F&B,Dine-in Restaurant,Restaurant,Large,High,,
2313185,L_61291506822,61291506822,Kingsgrove RSL,NSW,Sydney,4 Brocklehurst Lane 2208 Sydney - Kingsgrove,F&B,Dine-in Restaurant,Restaurant,Large,High,,
2313215,L_61292110664,61292110664,Foveaux Restaurant & Bar,NSW,Surry Hills,"Shp 1/ 65 - 67 Foveaux St Surry Hills, Sydney NSW 2010",F&B,Dine-in Restaurant,Restaurants,Large,High,,
2313218,L_61292111129,61292111129,Paramount Coffee Projects,NSW,Surry Hills,"78 Commonwealth St Surry Hills, Sydney NSW 2010",F&B,Dine-in Restaurant,Cafe,Large,High,,
1021934,L_61292123397,61292123397,Holy Shake,NSW,Haymarket,"710-722 George St, Haymarket, NSW, 2000",Restaurant,Takeaways,Bubble tea,Large,High,,
2313300,L_61292311158,61292311158,Bellaccino Espresso Bar,NSW,Sydney,Shp5/ 130 Pitt St Sydney NSW 2000,F&B,Dine-in Restaurant,Cafe,Large,High,,
2313337,L_61292331238,61292331238,Bon Bon Fine Chocolate Cafe,NSW,Sydney,Strand Arcade 412-414 George St Sydney NSW 2000,F&B,Dine-in Restaurant,Cafe,Large,High,,
994264,L_61292647567,61292647567,Brania Pty Ltd,NSW,Sydney,"336 Pitt St, SYDNEY CBD, NSW, 2000",Restaurants & Bistros,Restaurants & Bistros,Restaurant,Large,High,,
2313651,L_61292994458,61292994458,Saladworks,NSW,Sydney,Shop 1/ 83 Clarence St Sydney NSW 2000,F&B,Dine-in Restaurant,Cafe,Large,High,,
2313730,L_61293311188,61293311188,Pennys,NSW,Sydney,9 Bayswater Road 2011 Sydney - Potts Point,F&B,Quick-Service / Takeaway,Fast Food,Large,High,,
2313965,L_61294772011,61294772011,Fiegert'S Ice Works,NSW,Sydney,25 Salisbury Road 2077 Sydney - Asquith,F&B,Cafe & Dessert,Ice Cream Shop,Large,High,,
993482,L_61296871588,61296871588,Cafe Ziggys Licensed Restaurant,NSW,Parramatta,"285 Church St, PARRAMATTA, NSW, 2150",Restaurants & Bistros,Restaurants & Bistros,Restaurant,Large,High,,
994004,L_61296893800,61296893800,Montezuma's Mesa,NSW,Parramatta,"311-313 Church St, PARRAMATTA, NSW, 2150",Restaurant,Restaurants & Bistros,Mexican restaurant,Large,High,,
2254253,L_61297779000,61297779000,Flying Fish & Chips,NSW,Pyrmont,"The Star, 11&12, 80 Pyrmont St, Pyrmont NSW 2009, Australia",F&B,Dine-in Restaurant,Fish  chips restaurant,Large,High,,
2312958,L_61282083477,61282083477,Bay Beans Coffee Beans,NSW,Sydney,548 George St Sydney NSW 2000,F&B,Cafe & Dessert,Coffee Shops,Large,High,,
2312976,L_61282351816,61282351816,Parkside,NSW,Sydney,2-14 Carrington St Sydney NSW 2000,F&B,Dine-in Restaurant,Restaurants,Large,High,,
2313330,L_61292327005,61292327005,Avenue Coffee,NSW,Sydney,7/ 13 Hunter St Sydney NSW 2000,F&B,Dine-in Restaurant,Cafe,Large,High,,
2313518,L_61292679171,61292679171,Piazza San Marco,NSW,Sydney,Level 1 Shop 44-46 George Street Sydney NSW 2000,F&B,Dine-in Restaurant,Restaurant,Large,High,,
1038151,L_61292817886,61292817886,Tenren's Tea Time,NSW,Haymarket,"Level 1 694 George St, HAYMARKET, NSW, 2000",Food & Beverage Retailing,Tea Retailers & Wholesaling,Restaurant,Large,High,,
1019029,L_61294123918,61294123918,Cuzza Cafe,NSW,Chatswood,"15 Help St, Chatswood, NSWCafes ChatswoodCafe Chatswood",Food & Drink,Cafes Chatswood,Restaurant,Large,High,,
1046053,L_61296604255,61296604255,Nicholas Seafood,NSW,Pyrmont,"Shop 6, Waterfront Arcade, Sydney Fish Market, Pyrmont, NSW 2009",Seafood,Fish & Seafood,,Large,High,,
1310395,L_61430016079,430016079,LUXE Espresso,NSW,Bondi Junction,"3078/500 Oxford St, Bondi Junction NSW 2022",F&B,Dine-in Restaurant,Cafe,Large,High,,
2273375,L_610296873344,296873344,Mayfair Gourmet,NSW,Parramatta,"6/272 Church St, Parramatta NSW 2150",F&B,Dine-in Restaurant,Restaurant,Large,High,,
2273772,L_610272015268,272015268,Soulara,NSW,Surry Hills,"104 Buckingham St, Surry Hills NSW 2010",F&B,Others,Meal delivery,Large,High,,
2273834,L_61452300937,61452300937,Bartenders 2 Old Dudes,NSW,Sydney,"1180/357 Pitt St, Sydney NSW 2000, Australia",F&B,Bar / Pub / Nightlife,Bar PMU,Large,High,,
2281307,L_610292124466,292124466,The Eight Modern Chinese Restaurant,NSW,Haymarket,"9-13 Hay Street, Haymarket NSW 2000",F&B,Others,diningprecinct,Large,High,,
2281446,L_61411423463,411423463,Gozleme King,NSW,Sydney,"Gateway Sydney, Circular Quay, Sydney NSW 2000",F&B,Others,Food and drink,Large,High,,
